,Item_Number_Labels,Store_Labels
120842,constant,med
120843,constant,med
120844,constant,med
120845,constant,med
120846,constant,med
120847,constant,med
120848,constant,med
120849,constant,med
120850,constant,med
120851,constant,med
120852,constant,med
120853,constant,med
120854,often,med
120855,often,med
120856,often,med
120857,often,med
120858,often,med
120859,often,med
120860,often,med
120861,often,med
120862,often,med
120863,often,med
120864,often,med
120865,often,med
120866,constant,med
120867,constant,med
120868,constant,med
120869,constant,med
120870,constant,med
120871,constant,med
120872,constant,med
120873,constant,med
120874,constant,med
120875,constant,med
120876,constant,med
120877,constant,med
120878,constant,med
120879,constant,med
120880,constant,med
120881,constant,med
120882,constant,med
120883,constant,med
120884,constant,med
120885,constant,med
120886,constant,med
120887,constant,med
120888,constant,med
120889,constant,med
120890,constant,med
120891,constant,med
120892,constant,med
120893,constant,med
120894,constant,med
120895,constant,med
120896,constant,med
120897,constant,med
120898,constant,med
120899,constant,med
120900,constant,med
120901,constant,med
120902,constant,med
120903,constant,med
120904,constant,med
120905,constant,med
120906,constant,med
120907,constant,med
120908,constant,med
120909,constant,med
120910,constant,med
120911,constant,med
120912,constant,med
120913,constant,med
120914,constant,med
120915,constant,med
120916,constant,med
120917,constant,med
120918,constant,med
120919,constant,med
120920,constant,med
120921,occasional,med
120922,constant,med
120923,constant,med
120924,constant,med
120925,constant,med
120926,constant,med
120927,constant,med
120928,constant,med
120929,constant,med
120930,constant,med
120931,constant,med
120932,occasional,med
120933,occasional,med
120934,occasional,med
120935,often,med
120936,often,med
120937,often,med
120938,often,med
120939,often,med
120940,often,med
120941,often,med
120942,often,med
120943,often,med
120944,often,med
120945,often,med
120946,often,med
120947,often,med
120948,often,med
120949,often,med
120950,often,med
120951,often,med
120952,often,med
120953,often,med
120954,often,med
120955,often,med
120956,constant,med
120957,constant,med
120958,constant,med
120959,constant,med
120960,constant,med
120961,constant,med
120962,constant,med
120963,constant,med
120964,constant,med
120965,constant,med
120966,constant,med
120967,constant,med
120968,constant,med
120969,constant,med
120970,constant,med
120971,constant,med
120972,constant,med
120973,constant,med
120974,constant,med
120975,constant,med
120976,constant,med
120977,constant,med
120978,constant,med
120979,constant,med
120980,constant,med
120981,constant,med
120982,constant,med
120983,often,med
120984,often,med
120985,often,med
120986,often,med
120987,often,med
120988,often,med
120989,often,med
120990,often,med
120991,constant,med
120992,constant,med
120993,occasional,med
120994,occasional,med
120995,occasional,med
120996,occasional,med
120997,constant,med
120998,constant,med
120999,constant,med
121000,constant,med
121001,constant,med
121002,occasional,med
121003,occasional,med
121004,occasional,med
121005,occasional,med
121006,occasional,med
121007,constant,med
121008,constant,med
121009,constant,med
121010,constant,med
121011,constant,med
121012,constant,med
121013,constant,med
121014,constant,med
121015,constant,med
121016,constant,med
121017,constant,med
121018,constant,med
121019,constant,med
121020,constant,med
121021,constant,med
121022,constant,med
121023,constant,med
121024,constant,med
121025,constant,med
121026,constant,med
121027,constant,med
121028,constant,med
121029,constant,med
121030,constant,med
121031,constant,med
121032,constant,med
121033,constant,med
121034,constant,med
121035,constant,med
121036,constant,med
121037,constant,med
121038,constant,med
121039,constant,med
121040,constant,med
121041,often,med
121042,often,med
121043,often,med
121044,often,med
121045,often,med
121046,often,med
121047,often,med
121048,often,med
121049,constant,med
121050,constant,med
121051,constant,med
121052,constant,med
121053,constant,med
121054,constant,med
121055,constant,med
121056,constant,med
121057,constant,med
121058,constant,med
121059,constant,med
121060,constant,med
121061,constant,med
121062,constant,med
121063,rare,med
121064,rare,med
121065,rare,med
121066,rare,med
121067,rare,med
121068,rare,med
121069,rare,med
121070,rare,med
121071,rare,med
121072,rare,med
121073,rare,med
121074,rare,med
121075,rare,med
121076,rare,med
121077,rare,med
121078,constant,med
121079,constant,med
121080,constant,med
121081,constant,med
121082,constant,med
121083,constant,med
121084,constant,med
121085,constant,med
121086,constant,med
121087,constant,med
121088,constant,med
121089,constant,med
121090,constant,med
121091,constant,med
121092,constant,med
121093,constant,med
121094,constant,med
121095,constant,med
121096,constant,med
121097,constant,med
121098,constant,med
121099,constant,med
121100,constant,med
121101,constant,med
121102,constant,med
121103,constant,med
121104,constant,med
121105,constant,med
121106,constant,med
121107,constant,med
121108,constant,med
121109,constant,med
121110,constant,med
121111,constant,med
121112,constant,med
121113,often,med
121114,often,med
121115,often,med
121116,often,med
121117,often,med
121118,often,med
121119,often,med
121120,constant,med
121121,constant,med
121122,constant,med
121123,constant,med
121124,constant,med
121125,constant,med
121126,constant,med
121127,constant,med
121128,constant,med
121129,constant,med
121130,constant,med
121131,constant,med
121132,constant,med
121133,constant,med
121134,constant,med
121135,constant,med
121136,constant,med
121137,constant,med
121138,constant,med
121139,often,med
121140,often,med
121141,often,med
121142,often,med
121143,often,med
121144,often,med
121145,often,med
121146,often,med
121147,often,med
121148,constant,med
121149,constant,med
121150,constant,med
121151,constant,med
121152,constant,med
121153,constant,med
121154,constant,med
121155,constant,med
121156,constant,med
121157,constant,med
121158,constant,med
121159,constant,med
121160,constant,med
121161,constant,med
121162,constant,med
121163,constant,med
121164,constant,med
121165,constant,med
121166,constant,med
121167,constant,med
121168,constant,med
121169,constant,med
121170,constant,med
121171,constant,med
121172,constant,med
121173,constant,med
121174,constant,med
121175,constant,med
121176,constant,med
121177,occasional,med
121178,occasional,med
121179,occasional,med
121180,occasional,med
121181,occasional,med
121182,occasional,med
121183,often,med
121184,often,med
121185,occasional,med
121186,occasional,med
121187,occasional,med
121188,occasional,med
121189,occasional,med
121190,occasional,med
121191,occasional,med
121192,occasional,med
121193,occasional,med
121194,occasional,med
121195,constant,med
121196,constant,med
121197,constant,med
121198,constant,med
121199,constant,med
121200,constant,med
121201,constant,med
121202,constant,med
121203,constant,med
121204,constant,med
121205,constant,med
121206,constant,med
121207,constant,med
121208,constant,med
121209,constant,med
121210,constant,med
121211,often,med
121212,often,med
121213,often,med
121214,constant,med
121215,constant,med
121216,constant,med
121217,constant,med
121218,constant,med
121219,constant,med
121220,constant,med
121221,constant,med
121222,constant,med
121223,constant,med
121224,constant,med
121225,constant,med
121226,constant,med
121227,constant,med
121228,constant,med
121229,constant,med
121230,often,med
121231,often,med
121232,often,med
121233,often,med
121234,often,med
121235,often,med
121236,often,med
121237,often,med
121238,often,med
121239,often,med
121240,constant,med
121241,constant,med
121242,constant,med
121243,constant,med
121244,constant,med
121245,constant,med
121246,constant,med
121247,constant,med
121248,constant,med
121249,constant,med
121250,constant,med
121251,constant,med
121252,rare,med
121253,rare,med
121254,rare,med
121255,rare,med
121256,rare,med
121257,rare,med
121258,rare,med
121259,rare,med
121260,rare,med
121261,rare,med
121262,rare,med
121263,rare,med
121264,rare,med
121265,rare,med
121266,rare,med
121267,constant,med
121268,constant,med
121269,constant,med
121270,constant,med
121271,constant,med
121272,constant,med
121273,constant,med
121274,constant,med
121275,constant,med
121276,constant,med
121277,constant,med
121278,constant,med
121279,constant,med
121280,constant,med
121281,constant,med
121282,constant,med
121283,constant,med
121284,constant,med
121285,constant,med
121286,constant,med
121287,constant,med
121288,constant,med
121289,constant,med
121290,constant,med
121291,constant,med
121292,constant,med
121293,constant,med
121294,constant,med
121295,constant,med
121296,constant,med
121297,constant,med
121298,constant,med
121299,constant,med
121300,constant,med
121301,constant,med
121302,constant,med
121303,constant,med
121304,constant,med
121305,constant,med
121306,constant,med
121307,occasional,med
121308,occasional,med
121309,constant,med
121310,constant,med
121311,constant,med
121312,constant,med
121313,constant,med
121314,constant,med
121315,constant,med
121316,constant,med
121317,constant,med
121318,constant,med
121319,constant,med
121320,constant,med
121321,constant,med
121322,constant,med
121323,constant,med
121324,constant,med
121325,constant,med
121326,constant,med
121327,occasional,med
121328,occasional,med
121329,occasional,med
121330,occasional,med
121331,occasional,med
121332,occasional,med
121333,occasional,med
121334,occasional,med
121335,occasional,med
121336,constant,med
121337,constant,med
121338,constant,med
121339,constant,med
121340,constant,med
121341,constant,med
121342,constant,med
121343,constant,med
121344,constant,med
121345,constant,med
121346,constant,med
121347,constant,med
121348,constant,med
121349,constant,med
121350,constant,med
121351,often,med
121352,often,med
121353,often,med
121354,often,med
121355,often,med
121356,constant,med
121357,constant,med
121358,constant,med
121359,constant,med
121360,constant,med
121361,constant,med
121362,constant,med
121363,constant,med
121364,constant,med
121365,constant,med
121366,constant,med
121367,constant,med
121368,constant,med
121369,constant,med
121370,constant,med
121371,occasional,med
121372,occasional,med
121373,occasional,med
121374,occasional,med
121375,occasional,med
121376,occasional,med
121377,occasional,med
121378,occasional,med
121379,occasional,med
121380,occasional,med
121381,occasional,med
121382,occasional,med
121383,occasional,med
121384,occasional,med
121385,occasional,med
121386,occasional,med
121387,occasional,med
121388,occasional,med
121389,occasional,med
121390,occasional,med
121391,occasional,med
121392,occasional,med
121393,occasional,med
121394,occasional,med
121395,occasional,med
121396,occasional,med
121397,occasional,med
121398,occasional,med
121399,occasional,med
121400,constant,med
121401,occasional,med
121402,constant,med
121403,constant,med
121404,constant,med
121405,constant,med
121406,constant,med
121407,constant,med
121408,constant,med
121409,constant,med
